model,parameter,overlap_estimate,overlap_SE,stat.overlap,P_value,lwr.overlap,upr.overlap
linear_noFoliage,(Intercept),-6.818020273552515,2.2116438583228506,-3.0827839879802363,0.002050739546940461,-11.152762582494507,-2.4832779646105223
linear_noFoliage,macrodeciduous,9.02870509922225,2.553991814568682,3.5351347047081343,4.075673330343754e-4,4.022973125857534,14.034437072586966
linear_noFoliage,macroDense coniferous,6.999988947624651,3.1277396801549404,2.238034383755968,0.025218812982715777,0.8697318215041401,13.13024607374516
linear_noFoliage,macrodeveloped,19.778478682773542,3.1298679798509945,6.319269314265181,2.6280289056046513e-10,13.644050165900458,25.912907199646625
linear_noFoliage,macrohot desert,8.170292275385428,3.127736739579554,2.6122058714198944,0.00899600636857012,2.0400409126867682,14.300543638084086
linear_noFoliage,macromeadow near forest,14.362469613014328,3.1298679798509945,4.588841991251686,4.457116329126265e-6,8.228041096141244,20.496898129887413
linear_noFoliage,macroPonderosa pine,11.441646901796995,2.5547028890434738,4.478660493503004,7.511288627748414e-6,6.434521248071361,16.448772555522627
linear_noFoliage,macroscrub shrub,8.638883918055736,2.7095481873382505,3.1883116005927996,0.00143106231322232,3.328267056496978,13.949500779614493
linear_noFoliage,macrotropical broadleaf,7.069001711989651,2.346196938666241,3.0129617831690703,0.002587114952991687,2.470540211565689,11.667463212413612
